[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] frame = 00010, id = 18706, distance = 14.248617670845167
[debug] frame = 00072, id = 27030, distance = 7.631777381794368
[debug] frame = 00072, id = 27032, distance = 8.24034815508764
[debug] frame = 00072, id = 27034, distance = 9.082030006326569
[debug] frame = 00073, id = 27030, distance = 7.656365997058546
[debug] frame = 00073, id = 27032, distance = 8.219466740210308
[debug] frame = 00073, id = 27034, distance = 9.127943050970186
[debug] frame = 00074, id = 27030, distance = 7.683826735842374
[debug] frame = 00074, id = 27032, distance = 8.201036216375154
[debug] frame = 00075, id = 27030, distance = 7.7141720713590685
[debug] frame = 00075, id = 27032, distance = 8.184886970397896
[debug] frame = 00076, id = 27032, distance = 8.171121292658698
[debug] frame = 00077, id = 27032, distance = 8.159751246560784
[debug] frame = 00078, id = 27032, distance = 8.150786857562831
[debug] frame = 00079, id = 27032, distance = 8.144236069414152
[debug] frame = 00080, id = 27032, distance = 8.140344845569395
[debug] frame = 00081, id = 27032, distance = 8.1385575669356
[debug] frame = 00082, id = 27032, distance = 8.1392829359862
[debug] frame = 00083, id = 27032, distance = 8.142432248352229
[debug] frame = 00084, id = 27032, distance = 8.14800269337433
[debug] frame = 00085, id = 27032, distance = 8.155989310238406
[debug] frame = 00086, id = 27032, distance = 8.16638500999492
[debug] frame = 00087, id = 27032, distance = 8.17939463749695
[debug] frame = 00088, id = 27032, distance = 8.19458742452514
[debug] frame = 00089, id = 27032, distance = 8.212155517628492
[debug] frame = 00090, id = 27032, distance = 8.232083709396145
[debug] frame = 00091, id = 27032, distance = 8.254354906142181
[debug] frame = 00092, id = 27032, distance = 8.278950199141216
[debug] frame = 00093, id = 27032, distance = 8.30611261752191
[debug] frame = 00094, id = 27032, distance = 8.335300367580565
[debug] frame = 00095, id = 27032, distance = 8.366745268375244
[debug] frame = 00096, id = 27032, distance = 8.400421972688582
[debug] frame = 00097, id = 27032, distance = 8.436303753293709
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00070.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00070.json.gz
[debug] max_distance = 10.0
[debug] frame = 00070, id = 27030, distance = 7.591130389573542
[debug] frame = 00070, id = 27032, distance = 8.289098410569045
[debug] frame = 00070, id = 27034, distance = 8.998216452303744
[debug] frame = 00071, id = 27030, distance = 7.610107198654445
[debug] frame = 00071, id = 27032, distance = 8.263565253929317
[debug] frame = 00071, id = 27034, distance = 9.038578689802423
[debug] frame = 00072, id = 27030, distance = 7.631777381794368
[debug] frame = 00072, id = 27032, distance = 8.24034815508764
[debug] frame = 00072, id = 27034, distance = 9.082030006326569
[debug] frame = 00073, id = 27030, distance = 7.656365997058546
[debug] frame = 00073, id = 27032, distance = 8.219466740210308
[debug] frame = 00073, id = 27034, distance = 9.127943050970186
[debug] frame = 00074, id = 27030, distance = 7.683826735842374
[debug] frame = 00074, id = 27032, distance = 8.201036216375154
[debug] frame = 00075, id = 27030, distance = 7.7141720713590685
[debug] frame = 00075, id = 27032, distance = 8.184886970397896
[debug] frame = 00076, id = 27032, distance = 8.171121292658698
[debug] frame = 00077, id = 27032, distance = 8.159751246560784
[debug] frame = 00078, id = 27032, distance = 8.150786857562831
[debug] frame = 00079, id = 27032, distance = 8.144236069414152
[debug] frame = 00080, id = 27032, distance = 8.140344845569395
[debug] frame = 00081, id = 27032, distance = 8.1385575669356
[debug] frame = 00082, id = 27032, distance = 8.1392829359862
[debug] frame = 00083, id = 27032, distance = 8.142432248352229
[debug] frame = 00084, id = 27032, distance = 8.14800269337433
[debug] frame = 00085, id = 27032, distance = 8.155989310238406
[debug] frame = 00086, id = 27032, distance = 8.16638500999492
[debug] frame = 00087, id = 27032, distance = 8.17939463749695
[debug] frame = 00088, id = 27032, distance = 8.19458742452514
[debug] frame = 00089, id = 27032, distance = 8.212155517628492
[debug] frame = 00090, id = 27032, distance = 8.232083709396145
[debug] frame = 00091, id = 27032, distance = 8.254354906142181
[debug] frame = 00092, id = 27032, distance = 8.278950199141216
[debug] frame = 00093, id = 27032, distance = 8.30611261752191
[debug] frame = 00094, id = 27032, distance = 8.335300367580565
[debug] frame = 00095, id = 27032, distance = 8.366745268375244
[debug] frame = 00096, id = 27032, distance = 8.400421972688582
[debug] frame = 00097, id = 27032, distance = 8.436303753293709
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00075.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00075.json.gz
[debug] max_distance = 10.0
[debug] frame = 00075, id = 27030, distance = 7.7141720713590685
[debug] frame = 00075, id = 27032, distance = 8.184886970397896
[debug] frame = 00076, id = 27032, distance = 8.171121292658698
[debug] frame = 00077, id = 27032, distance = 8.159751246560784
[debug] frame = 00078, id = 27032, distance = 8.150786857562831
[debug] frame = 00079, id = 27032, distance = 8.144236069414152
[debug] frame = 00080, id = 27032, distance = 8.140344845569395
[debug] frame = 00081, id = 27032, distance = 8.1385575669356
[debug] frame = 00082, id = 27032, distance = 8.1392829359862
[debug] frame = 00083, id = 27032, distance = 8.142432248352229
[debug] frame = 00084, id = 27032, distance = 8.14800269337433
[debug] frame = 00085, id = 27032, distance = 8.155989310238406
[debug] frame = 00086, id = 27032, distance = 8.16638500999492
[debug] frame = 00087, id = 27032, distance = 8.17939463749695
[debug] frame = 00088, id = 27032, distance = 8.19458742452514
[debug] frame = 00089, id = 27032, distance = 8.212155517628492
[debug] frame = 00090, id = 27032, distance = 8.232083709396145
[debug] frame = 00091, id = 27032, distance = 8.254354906142181
[debug] frame = 00092, id = 27032, distance = 8.278950199141216
[debug] frame = 00093, id = 27032, distance = 8.30611261752191
[debug] frame = 00094, id = 27032, distance = 8.335300367580565
[debug] frame = 00095, id = 27032, distance = 8.366745268375244
[debug] frame = 00096, id = 27032, distance = 8.400421972688582
[debug] frame = 00097, id = 27032, distance = 8.436303753293709
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00080.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00080.json.gz
[debug] max_distance = 10.0
[debug] frame = 00080, id = 27032, distance = 8.140344845569395
[debug] frame = 00081, id = 27032, distance = 8.1385575669356
[debug] frame = 00082, id = 27032, distance = 8.1392829359862
[debug] frame = 00083, id = 27032, distance = 8.142432248352229
[debug] frame = 00084, id = 27032, distance = 8.14800269337433
[debug] frame = 00085, id = 27032, distance = 8.155989310238406
[debug] frame = 00086, id = 27032, distance = 8.16638500999492
[debug] frame = 00087, id = 27032, distance = 8.17939463749695
[debug] frame = 00088, id = 27032, distance = 8.19458742452514
[debug] frame = 00089, id = 27032, distance = 8.212155517628492
[debug] frame = 00090, id = 27032, distance = 8.232083709396145
[debug] frame = 00091, id = 27032, distance = 8.254354906142181
[debug] frame = 00092, id = 27032, distance = 8.278950199141216
[debug] frame = 00093, id = 27032, distance = 8.30611261752191
[debug] frame = 00094, id = 27032, distance = 8.335300367580565
[debug] frame = 00095, id = 27032, distance = 8.366745268375244
[debug] frame = 00096, id = 27032, distance = 8.400421972688582
[debug] frame = 00097, id = 27032, distance = 8.436303753293709
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00085.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00085.json.gz
[debug] max_distance = 10.0
[debug] frame = 00085, id = 27032, distance = 8.155989310238406
[debug] frame = 00086, id = 27032, distance = 8.16638500999492
[debug] frame = 00087, id = 27032, distance = 8.17939463749695
[debug] frame = 00088, id = 27032, distance = 8.19458742452514
[debug] frame = 00089, id = 27032, distance = 8.212155517628492
[debug] frame = 00090, id = 27032, distance = 8.232083709396145
[debug] frame = 00091, id = 27032, distance = 8.254354906142181
[debug] frame = 00092, id = 27032, distance = 8.278950199141216
[debug] frame = 00093, id = 27032, distance = 8.30611261752191
[debug] frame = 00094, id = 27032, distance = 8.335300367580565
[debug] frame = 00095, id = 27032, distance = 8.366745268375244
[debug] frame = 00096, id = 27032, distance = 8.400421972688582
[debug] frame = 00097, id = 27032, distance = 8.436303753293709
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00090.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00090.json.gz
[debug] max_distance = 10.0
[debug] frame = 00090, id = 27032, distance = 8.232083709396145
[debug] frame = 00091, id = 27032, distance = 8.254354906142181
[debug] frame = 00092, id = 27032, distance = 8.278950199141216
[debug] frame = 00093, id = 27032, distance = 8.30611261752191
[debug] frame = 00094, id = 27032, distance = 8.335300367580565
[debug] frame = 00095, id = 27032, distance = 8.366745268375244
[debug] frame = 00096, id = 27032, distance = 8.400421972688582
[debug] frame = 00097, id = 27032, distance = 8.436303753293709
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00095.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00095.json.gz
[debug] max_distance = 10.0
[debug] frame = 00095, id = 27032, distance = 8.366745268375244
[debug] frame = 00096, id = 27032, distance = 8.400421972688582
[debug] frame = 00097, id = 27032, distance = 8.436303753293709
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00100.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00100.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00105.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00105.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00110.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00110.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00115.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00115.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00120.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00120.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00125.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00125.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00130.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00130.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00135.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00135.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00140.json.gz
[debug] max_distance = 11.262545797772336
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00140.json.gz
[debug] max_distance = 11.262545797772336
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00145.json.gz
[debug] max_distance = 19.93196268099522
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00145.json.gz
[debug] max_distance = 19.93196268099522
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00150.json.gz
[debug] max_distance = 25.584333168762612
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00150.json.gz
[debug] max_distance = 25.584333168762612
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00155.json.gz
[debug] max_distance = 33.43666647245682
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00155.json.gz
[debug] max_distance = 33.43666647245682
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00160.json.gz
[debug] max_distance = 38.520001315261844
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00160.json.gz
[debug] max_distance = 38.520001315261844
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00165.json.gz
[debug] max_distance = 42.93594506068004
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00165.json.gz
[debug] max_distance = 42.93594506068004
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00170.json.gz
[debug] max_distance = 48.49491043327176
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00170.json.gz
[debug] max_distance = 48.49491043327176
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00175.json.gz
[debug] max_distance = 50.5850764642699
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00175.json.gz
[debug] max_distance = 50.5850764642699
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00180.json.gz
[debug] max_distance = 48.68644002971074
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00180.json.gz
[debug] max_distance = 48.68644002971074
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00185.json.gz
[debug] max_distance = 41.66343291610662
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00185.json.gz
[debug] max_distance = 41.66343291610662
[debug] frame = 00185, id = 27076, distance = 33.645528412058226
[debug] frame = 00186, id = 27076, distance = 32.869467447433074
[debug] frame = 00187, id = 27076, distance = 32.16360530755346
[debug] frame = 00188, id = 27076, distance = 31.510859698919614
[debug] frame = 00189, id = 27076, distance = 30.893244715715667
[debug] frame = 00190, id = 27076, distance = 30.28865124588315
[debug] frame = 00191, id = 27076, distance = 29.65790347443136
[debug] frame = 00192, id = 27076, distance = 29.004783113627497
[debug] frame = 00193, id = 27076, distance = 28.217070372180117
[debug] frame = 00194, id = 27076, distance = 27.402660678545228
[debug] frame = 00195, id = 27076, distance = 26.619115345936105
[debug] frame = 00196, id = 27076, distance = 25.89244133650648
[debug] frame = 00197, id = 27076, distance = 25.242937820083633
[debug] frame = 00198, id = 27076, distance = 24.65271004042177
[debug] frame = 00199, id = 27076, distance = 24.104711620536097
[debug] frame = 00200, id = 27076, distance = 23.60036166816126
[debug] frame = 00201, id = 27076, distance = 23.12917793783102
[debug] frame = 00202, id = 27076, distance = 22.68116535203558
[debug] frame = 00203, id = 27076, distance = 22.25313263175029
[debug] frame = 00204, id = 27076, distance = 21.841714746456745
[debug] frame = 00205, id = 27076, distance = 21.442813426116878
[debug] frame = 00206, id = 27076, distance = 21.053719351454642
[debug] frame = 00207, id = 27076, distance = 20.64865658918431
[debug] frame = 00208, id = 27076, distance = 20.25530998787777
[debug] frame = 00209, id = 27076, distance = 19.86469234379298
[debug] frame = 00210, id = 27076, distance = 19.46308177924947
[debug] frame = 00211, id = 27076, distance = 19.06741129815664
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00190.json.gz
[debug] max_distance = 42.59741457010705
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00190.json.gz
[debug] max_distance = 42.59741457010705
[debug] frame = 00190, id = 27076, distance = 30.28865124588315
[debug] frame = 00191, id = 27076, distance = 29.65790347443136
[debug] frame = 00192, id = 27076, distance = 29.004783113627497
[debug] frame = 00193, id = 27076, distance = 28.217070372180117
[debug] frame = 00194, id = 27076, distance = 27.402660678545228
[debug] frame = 00195, id = 27076, distance = 26.619115345936105
[debug] frame = 00196, id = 27076, distance = 25.89244133650648
[debug] frame = 00197, id = 27076, distance = 25.242937820083633
[debug] frame = 00198, id = 27076, distance = 24.65271004042177
[debug] frame = 00199, id = 27076, distance = 24.104711620536097
[debug] frame = 00200, id = 27076, distance = 23.60036166816126
[debug] frame = 00201, id = 27076, distance = 23.12917793783102
[debug] frame = 00202, id = 27076, distance = 22.68116535203558
[debug] frame = 00203, id = 27076, distance = 22.25313263175029
[debug] frame = 00204, id = 27076, distance = 21.841714746456745
[debug] frame = 00205, id = 27076, distance = 21.442813426116878
[debug] frame = 00206, id = 27076, distance = 21.053719351454642
[debug] frame = 00207, id = 27076, distance = 20.64865658918431
[debug] frame = 00208, id = 27076, distance = 20.25530998787777
[debug] frame = 00209, id = 27076, distance = 19.86469234379298
[debug] frame = 00210, id = 27076, distance = 19.46308177924947
[debug] frame = 00211, id = 27076, distance = 19.06741129815664
[debug] frame = 00212, id = 27076, distance = 18.76204722885549
[debug] frame = 00213, id = 27076, distance = 18.506045416951142
[debug] frame = 00214, id = 27076, distance = 18.267873635415786
[debug] frame = 00215, id = 27076, distance = 18.02593152930043
[debug] frame = 00216, id = 27076, distance = 17.769226360074377
[debug] frame = 00217, id = 27076, distance = 17.50441155686482
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00195.json.gz
[debug] max_distance = 43.125045585686514
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00195.json.gz
[debug] max_distance = 43.125045585686514
[debug] frame = 00195, id = 27076, distance = 26.619115345936105
[debug] frame = 00196, id = 27076, distance = 25.89244133650648
[debug] frame = 00197, id = 27076, distance = 25.242937820083633
[debug] frame = 00198, id = 27076, distance = 24.65271004042177
[debug] frame = 00199, id = 27076, distance = 24.104711620536097
[debug] frame = 00200, id = 27076, distance = 23.60036166816126
[debug] frame = 00201, id = 27076, distance = 23.12917793783102
[debug] frame = 00202, id = 27076, distance = 22.68116535203558
[debug] frame = 00203, id = 27076, distance = 22.25313263175029
[debug] frame = 00204, id = 27076, distance = 21.841714746456745
[debug] frame = 00205, id = 27076, distance = 21.442813426116878
[debug] frame = 00206, id = 27076, distance = 21.053719351454642
[debug] frame = 00207, id = 27076, distance = 20.64865658918431
[debug] frame = 00208, id = 27076, distance = 20.25530998787777
[debug] frame = 00209, id = 27076, distance = 19.86469234379298
[debug] frame = 00210, id = 27076, distance = 19.46308177924947
[debug] frame = 00211, id = 27076, distance = 19.06741129815664
[debug] frame = 00212, id = 27076, distance = 18.76204722885549
[debug] frame = 00213, id = 27076, distance = 18.506045416951142
[debug] frame = 00214, id = 27076, distance = 18.267873635415786
[debug] frame = 00215, id = 27076, distance = 18.02593152930043
[debug] frame = 00216, id = 27076, distance = 17.769226360074377
[debug] frame = 00217, id = 27076, distance = 17.50441155686482
[debug] frame = 00218, id = 27076, distance = 17.2831829569696
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00200.json.gz
[debug] max_distance = 37.87373942734031
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00200.json.gz
[debug] max_distance = 37.87373942734031
[debug] frame = 00200, id = 27076, distance = 23.60036166816126
[debug] frame = 00201, id = 27076, distance = 23.12917793783102
[debug] frame = 00202, id = 27076, distance = 22.68116535203558
[debug] frame = 00203, id = 27076, distance = 22.25313263175029
[debug] frame = 00204, id = 27076, distance = 21.841714746456745
[debug] frame = 00205, id = 27076, distance = 21.442813426116878
[debug] frame = 00206, id = 27076, distance = 21.053719351454642
[debug] frame = 00207, id = 27076, distance = 20.64865658918431
[debug] frame = 00208, id = 27076, distance = 20.25530998787777
[debug] frame = 00209, id = 27076, distance = 19.86469234379298
[debug] frame = 00210, id = 27076, distance = 19.46308177924947
[debug] frame = 00211, id = 27076, distance = 19.06741129815664
[debug] frame = 00212, id = 27076, distance = 18.76204722885549
[debug] frame = 00213, id = 27076, distance = 18.506045416951142
[debug] frame = 00214, id = 27076, distance = 18.267873635415786
[debug] frame = 00215, id = 27076, distance = 18.02593152930043
[debug] frame = 00216, id = 27076, distance = 17.769226360074377
[debug] frame = 00217, id = 27076, distance = 17.50441155686482
[debug] frame = 00218, id = 27076, distance = 17.2831829569696
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00205.json.gz
[debug] max_distance = 43.917306348864436
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00205.json.gz
[debug] max_distance = 43.917306348864436
[debug] frame = 00205, id = 27076, distance = 21.442813426116878
[debug] frame = 00206, id = 27076, distance = 21.053719351454642
[debug] frame = 00207, id = 27076, distance = 20.64865658918431
[debug] frame = 00208, id = 27076, distance = 20.25530998787777
[debug] frame = 00209, id = 27076, distance = 19.86469234379298
[debug] frame = 00210, id = 27076, distance = 19.46308177924947
[debug] frame = 00211, id = 27076, distance = 19.06741129815664
[debug] frame = 00212, id = 27076, distance = 18.76204722885549
[debug] frame = 00213, id = 27076, distance = 18.506045416951142
[debug] frame = 00214, id = 27076, distance = 18.267873635415786
[debug] frame = 00215, id = 27076, distance = 18.02593152930043
[debug] frame = 00216, id = 27076, distance = 17.769226360074377
[debug] frame = 00217, id = 27076, distance = 17.50441155686482
[debug] frame = 00218, id = 27076, distance = 17.2831829569696
Warning: vehicle is not in image but should be considered.
Warning: vehicle is not in image but should be considered.
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00210.json.gz
[debug] max_distance = 49.84546598042349
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00210.json.gz
[debug] max_distance = 49.84546598042349
[debug] frame = 00210, id = 27076, distance = 19.46308177924947
[debug] frame = 00210, id = 27075, distance = 47.27578973158427
[debug] frame = 00211, id = 27076, distance = 19.06741129815664
[debug] frame = 00211, id = 27075, distance = 47.30108685638499
[debug] frame = 00212, id = 27076, distance = 18.76204722885549
[debug] frame = 00212, id = 27075, distance = 47.39943731173686
[debug] frame = 00213, id = 27076, distance = 18.506045416951142
[debug] frame = 00214, id = 27076, distance = 18.267873635415786
[debug] frame = 00215, id = 27076, distance = 18.02593152930043
[debug] frame = 00216, id = 27076, distance = 17.769226360074377
[debug] frame = 00217, id = 27076, distance = 17.50441155686482
[debug] frame = 00218, id = 27076, distance = 17.2831829569696
Warning: vehicle is not in image but should be considered.
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00215.json.gz
[debug] max_distance = 55.29032375620304
[debug] current_file = ../../../Bench2Drive-rep/PedestrianCrossing_Town12_Route1013_Weather25/anno/00215.json.gz
[debug] max_distance = 55.29032375620304
[debug] frame = 00215, id = 27076, distance = 18.02593152930043
[debug] frame = 00215, id = 27075, distance = 47.896611241866125
[debug] frame = 00216, id = 27076, distance = 17.769226360074377
[debug] frame = 00216, id = 27075, distance = 48.05564708988878
[debug] frame = 00217, id = 27076, distance = 17.50441155686482
[debug] frame = 00217, id = 27075, distance = 48.19983278837621
[debug] frame = 00218, id = 27076, distance = 17.2831829569696
[debug] frame = 00218, id = 27075, distance = 48.356061920538835
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00010.json.gz
[debug] max_distance = 14.650020757393294
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00010.json.gz
[debug] max_distance = 14.650020757393294
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00015.json.gz
[debug] max_distance = 29.133519213898722
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00015.json.gz
[debug] max_distance = 29.133519213898722
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00020.json.gz
[debug] max_distance = 40.75467330628797
[debug] current_file = ../../../Bench2Drive-rep/SignalizedJunctionLeftTurn_Town03_Route113_Weather26/anno/00020.json.gz
[debug] max_distance = 40.75467330628797
[debug] res = (False, [])
